time	species	count	transcript	ribo_density
310.999127	__rnase	0.000000	0.000000	0.000000
310.999127	__rnase_site	1.000000	0.000000	0.000000
310.999127	phi1	1.000000	0.000000	0.000000
310.999127	proteinX	6.000000	8.000000	0.125000
310.999127	proteinX_rbs	1.000000	0.000000	0.000000
310.999127	ribosome	9.000000	0.000000	0.000000
310.999127	rnapol	0.000000	0.000000	0.000000
311.999191	__rnase	0.000000	0.000000	0.000000
311.999191	__rnase_site	0.000000	0.000000	0.000000
311.999191	phi1	1.000000	0.000000	0.000000
311.999191	proteinX	7.000000	7.000000	0.000000
311.999191	proteinX_rbs	0.000000	0.000000	0.000000
311.999191	ribosome	10.000000	0.000000	0.000000
311.999191	rnapol	0.000000	0.000000	0.000000
312.999807	__rnase	0.000000	0.000000	0.000000
312.999807	__rnase_site	0.000000	0.000000	0.000000
312.999807	phi1	1.000000	0.000000	0.000000
312.999807	proteinX	7.000000	7.000000	0.000000
312.999807	proteinX_rbs	0.000000	0.000000	0.000000
312.999807	ribosome	10.000000	0.000000	0.000000
312.999807	rnapol	1.000000	0.000000	0.000000
313.999187	__rnase	0.000000	0.000000	0.000000
313.999187	__rnase_site	0.000000	0.000000	0.000000
313.999187	phi1	1.000000	0.000000	0.000000
313.999187	proteinX	7.000000	7.000000	0.000000
313.999187	proteinX_rbs	0.000000	0.000000	0.000000
313.999187	ribosome	10.000000	0.000000	0.000000
313.999187	rnapol	1.000000	0.000000	0.000000
314.999348	__rnase	0.000000	0.000000	0.000000
314.999348	__rnase_site	1.000000	0.000000	0.000000
314.999348	phi1	1.000000	0.000000	0.000000
314.999348	proteinX	7.000000	8.000000	0.000000
314.999348	proteinX_rbs	1.000000	0.000000	0.000000
314.999348	ribosome	10.000000	0.000000	0.000000
314.999348	rnapol	0.000000	0.000000	0.000000
315.999129	__rnase	0.000000	0.000000	0.000000
315.999129	__rnase_site	0.000000	0.000000	0.000000
315.999129	phi1	1.000000	0.000000	0.000000
315.999129	proteinX	7.000000	8.000000	0.125000
315.999129	proteinX_rbs	0.000000	0.000000	0.000000
315.999129	ribosome	9.000000	0.000000	0.000000
315.999129	rnapol	0.000000	0.000000	0.000000
316.999375	__rnase	0.000000	0.000000	0.000000
316.999375	__rnase_site	0.000000	0.000000	0.000000
316.999375	phi1	1.000000	0.000000	0.000000
316.999375	proteinX	7.000000	8.000000	0.125000
316.999375	proteinX_rbs	0.000000	0.000000	0.000000
316.999375	ribosome	9.000000	0.000000	0.000000
316.999375	rnapol	1.000000	0.000000	0.000000
317.999270	__rnase	0.000000	0.000000	0.000000
317.999270	__rnase_site	1.000000	0.000000	0.000000
317.999270	phi1	1.000000	0.000000	0.000000
317.999270	proteinX	8.000000	8.000000	0.000000
317.999270	proteinX_rbs	0.000000	0.000000	0.000000
317.999270	ribosome	10.000000	0.000000	0.000000
317.999270	rnapol	0.000000	0.000000	0.000000
318.999274	__rnase	0.000000	0.000000	0.000000
318.999274	__rnase_site	0.000000	0.000000	0.000000
318.999274	phi1	1.000000	0.000000	0.000000
318.999274	proteinX	8.000000	8.000000	0.000000
318.999274	proteinX_rbs	0.000000	0.000000	0.000000
318.999274	ribosome	10.000000	0.000000	0.000000
318.999274	rnapol	0.000000	0.000000	0.000000
319.999207	__rnase	0.000000	0.000000	0.000000
319.999207	__rnase_site	0.000000	0.000000	0.000000
319.999207	phi1	1.000000	0.000000	0.000000
319.999207	proteinX	8.000000	8.000000	0.000000
319.999207	proteinX_rbs	0.000000	0.000000	0.000000
319.999207	ribosome	10.000000	0.000000	0.000000
319.999207	rnapol	0.000000	0.000000	0.000000
320.999209	__rnase	0.000000	0.000000	0.000000
320.999209	__rnase_site	1.000000	0.000000	0.000000
320.999209	phi1	1.000000	0.000000	0.000000
320.999209	proteinX	8.000000	8.000000	0.000000
320.999209	proteinX_rbs	0.000000	0.000000	0.000000
320.999209	ribosome	10.000000	0.000000	0.000000
320.999209	rnapol	0.000000	0.000000	0.000000
321.999372	__rnase	0.000000	0.000000	0.000000
321.999372	__rnase_site	0.000000	0.000000	0.000000
321.999372	phi1	1.000000	0.000000	0.000000
321.999372	proteinX	8.000000	8.000000	0.000000
321.999372	proteinX_rbs	0.000000	0.000000	0.000000
321.999372	ribosome	10.000000	0.000000	0.000000
321.999372	rnapol	0.000000	0.000000	0.000000
322.999217	__rnase	0.000000	0.000000	0.000000
322.999217	__rnase_site	0.000000	0.000000	0.000000
322.999217	phi1	1.000000	0.000000	0.000000
322.999217	proteinX	8.000000	8.000000	0.000000
322.999217	proteinX_rbs	0.000000	0.000000	0.000000
322.999217	ribosome	10.000000	0.000000	0.000000
322.999217	rnapol	1.000000	0.000000	0.000000
323.999368	__rnase	0.000000	0.000000	0.000000
323.999368	__rnase_site	1.000000	0.000000	0.000000
323.999368	phi1	1.000000	0.000000	0.000000
323.999368	proteinX	8.000000	9.000000	0.000000
323.999368	proteinX_rbs	1.000000	0.000000	0.000000
323.999368	ribosome	10.000000	0.000000	0.000000
323.999368	rnapol	0.000000	0.000000	0.000000
